id,booth_id,title,price,quantity,price_negotiable,bonanza_id,image_id,will_local_pickup,committed,category_id,item_status_id,is_new,freebie,created_at,hide_where_possible,url_identifier,description_brief,booth_display_order,view_counter,delta,custom_category_id,updated_at,discounted_price,search_title,sku
690531647,4034595,Windows 10 Pro Professional Key With Download 32/64 Bit,7.5,1,FALSE,2147483647,7479812050,TRUE,TRUE,11226,6,,FALSE,2/26/19 10:49,,,"Windows 10 Pro Professional Product Key with Download Both 32 and 64 Bit - Lifetime Activation Updates

Description

This key can be used to activate fresh and existing installations whatever the language of your system. Lifetime Activation Upd...",,0,,,2/26/19 10:49,,Windows 10 Pro Professional Key With Download 32/64 Bit,
690539323,67367,Virginia Tech # 1 Cross Stitch Pattern***LOOK***,4.95,1,FALSE,495531000,7479923022,TRUE,TRUE,34032,6,,FALSE,2/26/19 11:12,,,"Virginia Tech # 1 Cross Stitch Pattern***LOOK***

I SEND WORLD-WIDE Free

(PLEASE READ) THE ENTIRE PAGE CAREFULLY BEFORE YOU BUY!

These Are Cross Stitch Patterns ONLY.(They Are NOT kits)

You SuppLy Your Own Fabric And FLoss.

THESE CROSS-STIT...",,0,,,2/26/19 11:12,,Virginia Tech # 1 Cross Stitch Pattern***LOOK***,
690556085,4088879,Buy One Get One FREE Full Spectrum Silver Water Blend SALE ,25,1,FALSE,798915889,7480102757,TRUE,TRUE,1279,6,,FALSE,2/26/19 11:53,,,"Granddaughters Waters is a special full spectrum blend of Ionic and Nanosilver particles, magically gifted from Mother earth.

Formulated at 20 PPM using Farady's Law of Electrolysis and a green synthesis process. Safe for all colloidal silver ...",,0,,,2/26/19 11:53,,Buy One Get One FREE Full Spectrum Silver Water Blend SALE ,
690585899,2863512,Hamilton the Musical Personalized Invitation,10,1,TRUE,716628119,7480503914,TRUE,TRUE,47113,6,,FALSE,2/26/19 13:27,,,"HAMILTON THE MUSICAL Printable Personalized Party Invitation (5"" x 7"")

• This listing is for a digital printable invitation file. No PRINTED products will be shipped, digital files only.

PURCHASING INSTRUCTIONS

Add this item to your cart and...",,0,,,2/26/19 13:27,,Hamilton the Musical Personalized Invitation,
690615658,1041391,Lavender & Teal Mermaid Baby Shower Invitation Bring a Book Diaper Raffle ,1.45,125,FALSE,1312126947,7480891767,TRUE,TRUE,47113,6,,FALSE,2/26/19 14:56,,,"Baby Shower Invitation Set

THIS IS FOR 1 SET -

A MIN. OF 10 SETS NEED TO BE

ORDERED FOR US TO COMPLETE

AN ORDER

Adorable set for any Baby Shower
The package is customized with your personalized party information!
Printed on 250g lightweigh...",,0,,753091,2/26/19 14:56,,Lavender & Teal Mermaid Baby Shower Invitation Bring a Book Diaper Raffle ,
690617650,4594164,Men's Brown Oxford Medallion Toe Handcrafted Suede Genuine Leather Lace up Shoes,99.9,1,TRUE,1716077649,7480909470,TRUE,TRUE,53120,6,,FALSE,2/26/19 15:01,,,"Men's Brown Oxford Medallion Toe Handcrafted Suede Genuine Leather Lace up Shoes

100% Handmade

Upper made with Cow Leather

Lining made with Cow Leather

Sole made with Cow Leather

Heel made with Cow Leather

Custom Size and Design Option Av...",,0,,,2/26/19 15:02,,Men's Brown Oxford Medallion Toe Handcrafted Suede Genuine Leather Lace up Shoes,
690690474,86474,"Latch Hook Pattern Chart: READICUT #426 Destiny 45"" x 75""  - EMAIL2u",6.95,1,FALSE,526846101,7481725637,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #426 Destiny - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 150 stitches X 252 stitches

With 3.3 mesh, finished size is 45” x 75”

W...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: READICUT #426 Destiny 45"" x 75""  - EMAIL2u",
690690492,86474,Latch Hook Pattern Chart: READICUT #541 RIVERIA - EMAIL2u,6.95,1,FALSE,536508105,7481725708,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #541 RIVERIA - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs Volume 40 catalog.

NOT A KIT - pattern only

Dimensions: 120 holes X 236 holes

With 3....",,0,,651387,2/26/19 17:50,,Latch Hook Pattern Chart: Readicut #541 Riveria - EMAIL2u,
690690500,86474,Latch Hook Pattern Chart: READICUT #540 LIMOGES - EMAIL2u,6.95,1,FALSE,525189503,7481725769,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #540 LIMOGES - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Latchet Hook Kits Volume 49 catalog.

NOT A KIT - pattern only

Dimensions: 120 holes X 202 h...",,0,,651387,2/26/19 17:50,,Latch Hook Pattern Chart: Readicut #540 Limoges - EMAIL2u,
690690506,86474,"Latch Hook Pattern Chart: READICUT #223 Oriental Gardens 45"" x 75""  - EMAIL2u",6.95,1,FALSE,491301680,7481725848,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #223 Oriental Gardens - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 150 stitches X 247 stitches

With 3.3 mesh, finished size is 45”...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: READICUT #223 Oriental Gardens 45"" x 75""  - EMAIL2u",
690690514,86474,"Latch Hook Pattern Chart: READICUT #997 MUEZZIN 27"" x 54"" - EMAIL2u",6.95,1,FALSE,488866449,7481725918,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #997 MUEZZIN - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs Volume 45 catalog.

Dimensions:89 stitches X 181 stitches

With 3.3 mesh, finished size ...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: Readicut #997 Muezzin 27"" X 54"" - EMAIL2u",
690690516,86474,Latch Hook Pattern Chart: READICUT #149 CHANTILLY - EMAIL2u,6.95,1,FALSE,480076078,7481725972,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #149 CHANTILLY - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from their Volume 49 catalog.

Dimensions: 120 holes X 236 holes

With 3.3 mesh, finished size is 36""? x 72""?

With ...",,0,,651387,2/26/19 17:50,,Latch Hook Pattern Chart: Readicut #149 Chantilly - EMAIL2u,
690690521,86474,"Latch Hook Pattern Chart: READICUT #464 Shalimar 36"" x 60""  - EMAIL2u",6.95,1,FALSE,476764581,7481726019,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #464 Shalimar - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: READICUT #464 Shalimar 36"" x 60""  - EMAIL2u",
690690539,86474,"Latch Hook Pattern Chart: READICUT #366 Shanghai 45"" x 75""  - EMAIL2u",6.95,1,FALSE,491781187,7481726171,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #366 Shanghai - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 150 stitches X 252 stitches

With 3.3 mesh, finished size is 45” x 75”

...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: READICUT #366 Shanghai 45"" x 75""  - EMAIL2u",
690690553,86474,"Latch Hook Pattern Chart: READICUT #469 NAIN 27"" x 54"" - EMAIL2u",6.95,1,FALSE,461541289,7481726344,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #469 NAIN - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 181 stitches

With 3.3 mesh, finished size is 27” x 54”

With ...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: Readicut #469 Nain 27"" X 54"" - EMAIL2u",
690690564,86474,"Latch Hook Pattern Chart: READICUT #407 Xanadu 36"" x 60""  - EMAIL2u",6.95,1,FALSE,462854889,7481726446,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #407 Xanadu - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

Wi...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: READICUT #407 Xanadu 36"" x 60""  - EMAIL2u",
690690571,86474,"Latch Hook Pattern Chart: READICUT #661 TEHERAN 27"" x 54"" - EMAIL2u",6.95,1,FALSE,485857671,7481726492,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #661 TEHERAN - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 181 stitches

With 3.3 mesh, finished size is 27” x 54”

Wi...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: Readicut #661 Teheran 27"" X 54"" - EMAIL2u",
690690579,86474,"Latch Hook Pattern Chart: READICUT #113 LOUIS 27"" x 54"" oval - EMAIL2u",6.95,1,FALSE,433154611,7481726547,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #113 LOUIS oval - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs Volume 38 catalog.

Dimensions: 89 stitches X 181 stitches

With 3.3 mesh, finished s...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: Readicut #113 Louis 27"" X 54"" Oval - EMAIL2u",
690690590,86474,Latch Hook Pattern Chart: READICUT #418 ALAMEDA - EMAIL,5.95,1,FALSE,425689505,7481726608,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #418 ALAMEDA - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs - 1979 catalog.

Dimensions: 59 holes X 59 holes

With 3.3 mesh, finished size is 18” x ...",,0,,651387,2/26/19 17:50,,Latch Hook Pattern Chart: Readicut #418 Alameda - Email,
690690592,86474,Latch Hook Pattern Chart: READICUT #353 LOUIS - EMAIL2u,6.95,1,FALSE,416508587,7481726652,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #353 LOUIS - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs Volume 38 catalog.

Dimensions: 89 holes X 181 holes

With 3.3 mesh, finished size is 27” ...",,0,,651387,2/26/19 17:50,,Latch Hook Pattern Chart: Readicut #353 Louis - EMAIL2u,
690690597,86474,"Latch Hook Pattern Chart: READICUT #529 Basra 27"" x 54"" - EMAIL2u",6.95,1,FALSE,415430378,7481726698,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #529 Basra - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 181 stitches

With 3.3 mesh, finished size is 27” x 54”

With...",,0,,651387,2/26/19 17:50,,"Latch Hook Pattern Chart: READICUT #529 Basra 27"" x 54"" - EMAIL2u",
690690599,86474,"Latch Hook Pattern Chart: READICUT #170 Singkiang 45"" x 75""  - EMAIL2u",6.95,1,FALSE,412118882,7481726780,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #170 Singkiang - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 150 stitches X 252 stitches

With 3.3 mesh, finished size is 45” x 75”
...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #170 Singkiang 45"" x 75""  - EMAIL2u",
690690611,86474,"Latch Hook Pattern Chart: READICUT #117R Renaissance 30"" x 56"" - EMAIL2u",6.95,1,FALSE,410988395,7481726879,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #117R Renaissance - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 99 stitches X 187 stitches

With 3.3 mesh, finished size is 30” x 56...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #117R Renaissance 30"" x 56"" - EMAIL2u",
690690624,86474,"Latch Hook Pattern Chart: READICUT #684 Shusha 36"" x 60""  - EMAIL2u",6.95,1,FALSE,451788408,7481726920,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #684 Shusha - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

Wi...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #684 Shusha 36"" x 60""  - EMAIL2u",
690690634,86474,"Latch Hook Pattern Chart: READICUT #148 CASCAIS (brown) 27"" x 54"" - EMAIL2u",6.95,1,FALSE,406324221,7481726992,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:50,,,"Latch Hook Pattern Chart: #148 CASCAIS (brown) - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 181 stitches

With 3.3 mesh, finished size is 27” x...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: Readicut #148 Cascais (Brown) 27"" X 54"" - EMAIL2u",
690690641,86474,Latch Hook Pattern Chart: READICUT #475 LISA - EMAIL2u,6.95,1,FALSE,401414455,7481727124,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #475 LISA - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs Volume 39 catalog.

NOT A KIT - pattern only

Dimensions: 89 holes X 181 holes

With 3.3 me...",,0,,651387,2/26/19 17:51,,Latch Hook Pattern Chart: Readicut #475 Lisa - EMAIL2u,
690690647,86474,"Latch Hook Pattern Chart: READICUT #509 Hankow 36"" x 70"" - EMAIL2u",6.95,1,FALSE,398859116,7481727117,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #509 Hankow - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 236 stitches

With 3.3 mesh, finished size is 36” x 70”

Wi...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #509 Hankow 36"" x 70"" - EMAIL2u",
690690649,86474,"Latch Hook Pattern Chart: READICUT #509 Hankow 30"" x 56""  - EMAIL2u",6.95,1,FALSE,398859116,7481727162,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #509 Hankow - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 99 stitches X 187 stitches

With 3.3 mesh, finished size is 30” x 56”

Wit...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #509 Hankow 30"" x 56""  - EMAIL2u",
690690657,86474,Latch Hook Pattern Chart: READICUT #216 OLD CHELSEA -EMAIL2u,6.95,1,FALSE,394889835,7481727233,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #216 OLD CHELSEA - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs Volume 47 catalog.

Dimensions: 120 holes X 236 holes

With 3.3 mesh, finished size ...",,0,,651387,2/26/19 17:51,,Latch Hook Pattern Chart: Readicut #216 Old Chelsea -EMAIL2u,
690690662,86474,"Latch Hook Pattern Chart: READICUT #912 Regal 45"" Octagon - EMAIL2u",6.95,1,FALSE,383396662,7481727273,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #912 REGAL - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Latchet Hook Kits.

NOT A KIT - pattern only

Dimensions: 150 stitches X 150 stitches octagon

...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #912 Regal 45"" Octagon - EMAIL2u",
690690671,86474,"Latch Hook Pattern Chart: READICUT #819 Melas 45"" x 75""  - EMAIL2u",6.95,1,FALSE,372028726,7481727326,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #819 Melas - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 150 stitches X 252 stitches

With 3.3 mesh, finished size is 45” x 75”

Wit...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #819 Melas 45"" x 75""  - EMAIL2u",
690690681,86474,"Latch Hook Pattern Chart: READICUT #178 Siam 30"" x 40"" - EMAIL2u",6.95,1,FALSE,370285423,7481727372,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #178 Siam - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 99 stitches X 135 stitches

With 3.3 mesh, finished size is 30” x 40”

With ...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #178 Siam 30"" x 40"" - EMAIL2u",
690690700,86474,Latch Hook Pattern Chart: READICUT #580 PICARDY - EMAIL2u,6.95,1,FALSE,357074525,7481727450,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #580 PICARDY - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs Volume 44 catalog.

Dimensions: 120 holes X 236 holes

With 3.3 mesh, finished size is 3...",,0,,651387,2/26/19 17:51,,Latch Hook Pattern Chart: Readicut #580 Picardy - EMAIL2u,
690690716,86474,"Latch Hook Pattern Chart: READICUT #426 Destiny 36"" x 60"" oval - EMAIL2u",6.95,1,FALSE,355024683,7481727579,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #426 Destiny (oval) - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #426 Destiny 36"" x 60"" oval - EMAIL2u",
690690719,86474,"Latch Hook Pattern Chart: READICUT #145 Aubusson 36"" x 60""  - EMAIL2u",6.95,1,FALSE,350784679,7481727633,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #145 Aubusson - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #145 Aubusson 36"" x 60""  - EMAIL2u",
690690720,86474,"Latch Hook Pattern Chart: READICUT #795 CHAZON 36"" x 72""  - EMAIL2u",6.95,1,FALSE,348590130,7481727669,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #795 CHAZON - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 236 stitches

With 3.3 mesh, finished size is 36” x 72”

Wi...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: Readicut #795 Chazon 36"" X 72"" - EMAIL2u",
690690727,86474,"Latch Hook Pattern Chart: READICUT #174 Barnako 36"" x 60""  - EMAIL2u",6.95,1,FALSE,328882593,7481727725,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #174 Barnako - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

W...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #174 Barnako 36"" x 60""  - EMAIL2u",
690690739,86474,"Latch Hook Pattern Chart: READICUT #238 Keschan 36"" x 60""  - EMAIL2u",6.95,1,FALSE,323228496,7481727769,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #238 Keschan - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

W...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #238 Keschan 36"" x 60""  - EMAIL2u",
690690747,86474,"Latch Hook Pattern Chart: READICUT #841 Hedgerow 27"" x 54"" - EMAIL2u",6.95,1,FALSE,310774820,7481727834,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #841 Hedgerow - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 179 stitches

With 3.3 mesh, finished size is 27” x 54”

W...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #841 Hedgerow 27"" x 54"" - EMAIL2u",
690690753,86474,"Latch Hook Pattern Chart: READICUT #608 Oman 27"" x 54"" - EMAIL2u",6.95,1,FALSE,310774820,7481727863,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #608 Oman - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 181 stitches

With 3.3 mesh, finished size is 27” x 54”

With ...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #608 Oman 27"" x 54"" - EMAIL2u",
690690761,86474,"Latch Hook Pattern Chart: READICUT #150 Ming 36"" x 60""  - EMAIL2u",6.95,1,FALSE,307383027,7481727913,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #150 Ming - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

With...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #150 Ming 36"" x 60""  - EMAIL2u",
690690766,86474,"Latch Hook Pattern Chart: READICUT #276 Warwick 45"" x 75""  - EMAIL2u",6.95,1,FALSE,307383027,7481727986,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #276 Warwick - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 150 stitches X 252 stitches

With 3.3 mesh, finished size is 45” x 75”

W...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #276 Warwick 45"" x 75""  - EMAIL2u",
690690769,86474,Latch Hook Pattern Chart: READICUT #911 Minerva 36x72 - EMAIL2u,6.95,1,FALSE,292428825,7481728038,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #911 MINERVA - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from their catalog.

Dimensions: 120 holes X 236 holes

With 3.3 mesh, finished size is 36"" x 72""

With 3.75 mesh, fin...",,0,,651387,2/26/19 17:51,,Latch Hook Pattern Chart: READICUT #911 Minerva 36x72 - EMAIL2u,
690690772,86474,"Latch Hook Pattern Chart: READICUT #219 Tabris 36"" x 72""  - EMAIL2u",6.95,1,FALSE,292428825,7481728122,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #219 Tabris - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 236 stitches

With 3.3 mesh, finished size is 36” x 72”

Wi...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #219 Tabris 36"" x 72""  - EMAIL2u",
690690783,86474,"Latch Hook Pattern Chart: READICUT #148 CASCAIS (blue) 27"" x 54"" - EMAIL2u",6.95,1,FALSE,398859116,7481728232,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #148 CASCAIS (blue) - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 181 stitches

With 3.3 mesh, finished size is 27” x ...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: Readicut #148 Cascais (Blue) 27"" X 54"" - EMAIL2u",
690690797,86474,"Latch Hook Pattern Chart: READICUT #997 Muezzin 36"" x 60""  - EMAIL2u",6.95,1,FALSE,398859116,7481728296,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #997 Muezzin - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

W...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #997 Muezzin 36"" x 60""  - EMAIL2u",
690690810,86474,"Latch Hook Pattern Chart: READICUT #530 Fantasy 27"" x 54"" - EMAIL2u",6.95,1,FALSE,288283075,7481728429,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #530 Fantasy - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 181 stitches

With 3.3 mesh, finished size is 27” x 54”

Wi...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #530 Fantasy 27"" x 54"" - EMAIL2u",
690690817,86474,"Latch Hook Pattern Chart: READICUT #621 Versailles 27"" x 54"" - EMAIL2u",6.95,1,FALSE,288283075,7481728514,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #621 Versailles - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 89 stitches X 180 stitches

With 3.3 mesh, finished size is 27” x 54”
...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #621 Versailles 27"" x 54"" - EMAIL2u",
690690834,86474,"Latch Hook Pattern Chart: READICUT #295 Canton 36"" x 60""  - EMAIL2u",6.95,1,FALSE,283944431,7481728570,TRUE,TRUE,116677,6,,FALSE,2/26/19 17:51,,,"Latch Hook Pattern Chart: #295 Canton - EMAIL2u

This pattern/chart is a computer reproduction of a vintage Readicut pattern from Shillcraft Readicut Rugs .

Dimensions: 120 stitches X 200 stitches

With 3.3 mesh, finished size is 36” x 60”

Wi...",,0,,651387,2/26/19 17:51,,"Latch Hook Pattern Chart: READICUT #295 Canton 36"" x 60""  - EMAIL2u",
